ST,Source,Model,m,lci,uci,ucl,lcl
3803,Water,Dirichlet,0.47096106778532604,0.08826748305303052,0.8604712563556421,0.6702761855307655,0.2748301274609007
3803,Water,Island,0.8762454940212618,0.833012159675312,0.9145209328672886,0.8930183474722321,0.8580513024208424
3804,Other,Dirichlet,0.17307335814839125,0.006266549280837724,0.6237870324654416,0.35340370921011915,0.05954488719283013
3804,Other,Island,0.11617406281824372,0.08287262806477995,0.15588107545358865,0.13236729499213593,0.1014566795595768
3804,Poultry,Dirichlet,0.09868779247065027,0.003562900847267223,0.47478659854066463,0.22215433457061634,0.03159141313567797
3804,Poultry,Island,0.009057475262217498,0.0019276711346712914,0.023136587114224477,0.01451025984354451,0.005092438426934551
3804,Ruminants,Dirichlet,0.1397735013974373,0.005531182221188335,0.5754456417996109,0.29850470603721047,0.048205550918234946
3804,Ruminants,Island,0.011676910951200895,0.0020077205361078146,0.030255183924417825,0.018668899023431464,0.006517492482222637
3804,Water,Dirichlet,0.467577004414358,0.09330301595107565,0.8543643046769069,0.6632618552494662,0.27439329349844305
3804,Water,Island,0.8608941777155869,0.8189495563036794,0.8977202684637098,0.8771002102258078,0.8432822032477933
3812,Other,Dirichlet,0.180526645967777,0.0066817718953792364,0.6411976752586938,0.36472375520319206,0.06302773611354168
3812,Other,Island,0.018595914922710607,0.008577579366701333,0.03422802812708647,0.024741841239518784,0.013472431044497817
3812,Poultry,Dirichlet,0.10710296756781205,0.004474338562058868,0.4870519582355606,0.23802944075051755,0.03597100853105766
3812,Poultry,Island,0.022040000540951284,0.009071222338398856,0.04123989604285906,0.029671351786893743,0.015640000588614675
3812,Ruminants,Dirichlet,0.36614813650859934,0.06066234319780067,0.7972871806922627,0.5689579492519801,0.19554441417714447
3812,Ruminants,Island,0.8987641773618966,0.8633807958030151,0.9298238552688486,0.913064346644744,0.8837227419836378
3812,Water,Dirichlet,0.2091638130063117,0.008202929493671681,0.6909973368509926,0.40596411974578767,0.0761693387430767
3812,Water,Island,0.05874792339275079,0.033097361605440745,0.0899797717697862,0.07205495043381543,0.046755060222406025
3842,Other,Dirichlet,0.1801795933641759,0.006924202785879781,0.6379298533714958,0.3695255975152674,0.0623416949639914
3842,Other,Island,0.015153688741078182,0.005429289969155168,0.0305071661136255,0.021170935724067603,0.01016827676798292
3842,Poultry,Dirichlet,0.10479843218547547,0.00399727552429137,0.4826470925546759,0.23940726889152403,0.03371411096476932
3842,Poultry,Island,0.01774863287955781,0.004550685031376526,0.037108206548099536,0.025544687614863826,0.011275327324505816
3842,Ruminants,Dirichlet,0.35915745243911346,0.06110551286182019,0.7935657793150743,0.5633928990216079,0.19440863716232853
3842,Ruminants,Island,0.9072968446055067,0.8714759223115395,0.938769906681627,0.9219833425464312,0.892034734381279
3842,Water,Dirichlet,0.21741966016286973,0.009596182534992592,0.6970038604829595,0.41930323800937364,0.07632511047696534
3842,Water,Island,0.05796557871607105,0.03191405246654145,0.0896465364677039,0.07135605435541553,0.04578919549175663
3844,Other,Dirichlet,0.1663139291549127,0.005856768856533811,0.6228739887411957,0.348504676281757,0.05477195203601259
3844,Other,Island,0.10133168845177674,0.0675817085487624,0.14195895396252275,0.11804930463706971,0.08627181081521373
3844,Poultry,Dirichlet,0.09894566501788127,0.003644266515271499,0.4685662947150774,0.22294391125696114,0.03179114897786894
3844,Poultry,Island,0.009298609160029645,0.002116819762523696,0.02356009071081975,0.0148083362218631,0.005320418373085722
3844,Ruminants,Dirichlet,0.13955523817022708,0.004854520907761456,0.5626712294121083,0.2998978274948251,0.047197634189902846
3844,Ruminants,Island,0.018510323927284973,0.008514709008978178,0.03738474171852883,0.025545925397446562,0.013206696115945743
3844,Water,Dirichlet,0.48026883179693647,0.09740190215639093,0.8607069308231904,0.6682068098783469,0.28131291110621853
3844,Water,Island,0.8685314104656237,0.8258351746768802,0.9059764324443276,0.8849425162043585,0.8505375767533374
3845,Other,Dirichlet,0.07993301313492165,0.002950442446619441,0.36573092835950377,0.17527282254432,0.02703688503435276
3845,Other,Island,0.09824977560749719,0.06420380629339274,0.1392673326119233,0.11521316638493938,0.08303889507967033
3845,Poultry,Dirichlet,0.04617740115894417,0.0017018089691305989,0.23704958409712096,0.10944250231053274,0.014688714191134948
3845,Poultry,Island,0.008979314638755162,0.0017568127245095526,0.02319027864853173,0.014469989197353572,0.004958425536327961
3845,Ruminants,Dirichlet,0.06568418273778293,0.002385169564202568,0.30939415186188735,0.14567397858334563,0.021256270996386165
3845,Ruminants,Island,0.011801522664904248,0.0019922849217223772,0.030644402649241845,0.018894769137223724,0.006568578289681675
3845,Water,Dirichlet,0.7538805418144627,0.44147597391226834,0.9403722757900207,0.8552859148169848,0.6259070229010477
3845,Water,Island,0.8785267318029748,0.8355691047796034,0.9164283162490285,0.8951121737419269,0.8604271139807078
3846,Other,Dirichlet,0.32632605710330664,0.055451025212606975,0.7268859334504717,0.5102269290586263,0.17793822279010832
3846,Other,Island,0.4125657007080272,0.3857359858709368,0.4397518235042758,0.4244402867165282,0.400747700831558
3846,Poultry,Dirichlet,0.07813873850986411,0.0027720320490794955,0.38607798176909824,0.17983320973328126,0.025963385914286354
3846,Poultry,Island,0.016763098840315287,0.009345885643740568,0.026812588193453103,0.02065242220292066,0.013215897694681095
3846,Ruminants,Dirichlet,0.11424131197919456,0.004192716276237025,0.484934677912196,0.24646054924555033,0.03814426052463355
3846,Ruminants,Island,0.011147299466187938,0.004004840635758002,0.022550550337684695,0.015541818158901887,0.00753917325954113
3846,Water,Dirichlet,0.38437118287950245,0.07243901800940615,0.7798903404143034,0.5675665440284559,0.21828462409767357
3846,Water,Island,0.5584992734976629,0.5299076033164912,0.586559817212891,0.5707145981467342,0.546403507868518
3959,Other,Dirichlet,0.18049379409762295,0.006965602651162459,0.6429414050461837,0.3641161285379838,0.061881299502493534
3959,Other,Island,0.013929038348879179,0.004438753594026628,0.02887770822523019,0.01977461880924749,0.009094630952406965
3959,Poultry,Dirichlet,0.10880115510853389,0.004107464686061448,0.48583785715821454,0.23905021913911925,0.03570459257592394
3959,Poultry,Island,0.017988111840504292,0.005306799972147641,0.03666949516628712,0.025518481333904296,0.01173261363422575
3959,Ruminants,Dirichlet,0.36323905524048306,0.06089369725192857,0.7930690468465832,0.5599869042574335,0.19461752320588466
3959,Ruminants,Island,0.9093998711494045,0.8744371784802604,0.9399400309609243,0.9237238975307996,0.8944512535144571
3959,Water,Dirichlet,0.2141836101319477,0.008668114895324068,0.682585242579231,0.4149103364141552,0.07767029836584019
3959,Water,Island,0.05687321921940072,0.03158841194304648,0.08789453033934817,0.07008796712976675,0.045010094188404175
3960,Other,Dirichlet,0.5316650839691621,0.160046102595963,0.8728991965726713,0.7076312034204715,0.3546315171869706
3960,Other,Island,0.8034006661560162,0.7530031100196959,0.8503580158986506,0.8246587868589307,0.7821503608877018
3960,Poultry,Dirichlet,0.0830679240539548,0.0034456702702477787,0.3984089820783888,0.18721070874161458,0.02729726320882015
3960,Poultry,Island,0.02553834057791693,0.01277114273096382,0.044357869167919395,0.033028153494878046,0.01928561558105122
3960,Ruminants,Dirichlet,0.11685426477960603,0.00418223814497891,0.5024118608459982,0.25543681213869435,0.03921722918531939
